Value,Value_HeatPump,Value_OtherAppliances
0.31611612,0.6241117,0.32874194
0.31324333,0.5433585,0.38392273
0.07752989,0.05456373,0.07112534
0.13424702,0.15252998,0.1449705
0.5115467,0.69861245,0.5484616
0.4405234,0.74276483,0.50945354
0.4722149,0.7837644,0.48159954
0.4314389,0.80428493,0.44134274
0.39140671,0.9438879,0.48117977
0.3922202,0.28794175,0.39320585
0.20440775,0.08923585,0.26548132
0.5465549,0.48182058,0.6523978
0.5361346,0.4888147,0.6778936
0.35941947,0.50261784,0.43287483
0.61439705,0.7478739,0.51379174
0.6731093,0.8207053,0.5739489
0.7040725,0.62990904,0.50859356
0.9264027,0.89211667,0.8731238
0.4475678,0.5537586,0.55453944
0.19110504,0.36763784,0.30697036
0.3215096,0.45566413,0.34248438
0.26645094,0.41491643,0.3528166
0.3005888,0.4282208,0.29885206
0.4039785,0.42353266,0.39268443
0.4199213,0.33184984,0.35630468
0.44108635,0.37358022,0.33954063
0.38137007,0.36044043,0.27205878
0.21489385,0.4047578,0.253548
0.29054996,0.5879987,0.3116666
0.27797955,0.66656184,0.3308393
0.18440601,0.025519766,0.1746479
0.4093656,0.33680415,0.29648048
0.19858512,0.27530533,0.18057907
0.34584066,0.5421754,0.42076847
0.18984044,0.41385186,0.37940806
0.31189615,0.5855887,0.3005995
0.37690693,0.5841548,0.46059182
0.7179296,0.5610522,0.6041413
0.8348236,0.7991853,0.86452276
0.57652104,0.6449686,0.71265954
0.49876648,0.6796499,0.600438
0.3428233,0.619236,0.36736116
0.39865446,0.6879542,0.41381028
0.42376304,0.64588475,0.40316936
0.5382635,0.48776948,0.3720735
0.527163,0.5245543,0.4506835
0.39936742,0.46048367,0.40018424
0.25567773,0.38197613,0.3562389
0.340442,0.5468684,0.41320017
0.2929991,0.5357106,0.29727793
0.24714902,0.5521821,0.36785635
0.11371905,0.12500276,0.14090684
-0.034519106,0.05364196,0.039343804
-0.035412036,0.07057943,0.1108498
0.0013626516,0.093423516,0.1780595
0.10208974,0.31589222,0.39524987
-0.033948027,0.22485778,0.305127
0.02552127,0.3853399,0.27039546
0.21313426,0.1649043,0.18735875
0.14463696,0.058707073,0.08806217
0.23106301,0.22913112,0.16240528
0.21090296,0.348286,0.15332134
0.12858702,0.22532573,0.14254786
0.30903018,0.38231114,0.19304141
0.12287271,0.4436813,0.041882776
0.50397325,0.40515578,0.45663616
0.610584,0.59871304,0.5916855
0.5207212,0.63689387,0.5084732
0.3460193,0.56167305,0.46766293
0.19607058,0.53141344,0.35319984
0.2978256,0.6883236,0.3938603
0.29272395,0.68224704,0.34311703
0.33208865,0.23098063,0.29204845
0.32122833,0.12398904,0.21370392
0.13750911,-0.0373919,0.15532577
0.24510798,0.10033123,0.21581887
0.12126467,0.17049235,0.25048512
0.12089508,0.29394245,0.33152962
0.16169834,0.34721768,0.3611506
0.49546242,0.46271908,0.43760008
0.4628529,0.53854597,0.4502652
0.29809564,0.5100441,0.31601852
0.24881986,0.557471,0.1861197
0.28690523,0.6462765,0.24231534
0.36945537,0.65007114,0.3146433
0.25194448,0.72122586,0.27029753
0.5495836,0.47350073,0.5016267
0.6293242,0.58604944,0.636046
0.4777763,0.595193,0.4382306
0.43786302,0.6694839,0.31765112
0.29935694,0.58864516,0.3827331
0.44447464,0.68171155,0.4491577
0.3016706,0.5620711,0.43679437
0.46469802,0.40069038,0.3509509
0.22613752,0.25465512,0.24540684
0.11885734,0.2213426,0.13435103
0.11656587,0.25812376,0.20419326
0.17809775,0.3393205,0.22723308
0.1445784,0.31095767,0.20500486
0.0047117732,0.18743922,0.19794878
0.7863263,0.63086414,0.6770424
0.8719601,0.7598319,0.8833491
0.7125015,0.644781,0.7006379
0.7597084,0.9232831,0.6010719
0.7330444,1.0228053,0.607847
0.7412782,1.1078954,0.5796944
0.57980156,0.9969945,0.4378648
0.038260628,0.05320645,0.044720814
0.13781826,0.14007685,0.110753775
0.028859805,-0.0005445834,0.16944548
0.03019689,0.044373706,0.10976054
0.11410848,0.17398748,0.13808167
0.004764177,0.17628871,0.112421125
-0.047995858,0.27640945,-0.010200495
0.39756012,0.3809793,0.36313865
0.46852604,0.43559843,0.39007655
0.6422119,0.58703583,0.52495646
0.50831497,0.4473676,0.36389428
0.5008016,0.5850156,0.36915284
0.5743158,0.74510455,0.47647813
0.4183807,0.7148813,0.40874913
0.6515594,0.6426077,0.59069914
0.37905267,0.39735898,0.43824095
0.49739146,0.53091234,0.62695974
1.0980583,1.078373,1.2346231
1.1414495,1.1763766,1.457548
1.0082569,1.2056574,1.3977321
0.983317,1.1948496,1.2794715
0.72807515,0.6488562,0.7288117
0.8970861,0.89315116,0.8955341
0.41652983,0.54590493,0.49688593
0.7293327,0.8497341,0.7414283
0.68300146,0.78490096,0.654088
0.43100566,0.64005786,0.5319504
0.60362566,0.8054215,0.54521406
0.3553002,0.33902523,0.32234037
0.15968639,0.2819816,0.1744655
0.122966886,0.27543393,0.14109717
0.07728266,0.17592812,0.13029717
0.08699933,0.23260385,0.40879533
0.18272436,0.3098448,0.5139559
0.14815283,0.29141966,0.39212182
0.6428404,0.49978352,0.5002328
0.49817413,0.4017897,0.27512905
0.44818476,0.3934927,0.23877616
0.45392835,0.43381086,0.17418702
0.29013777,0.51370424,0.20313108
0.27632627,0.55027825,0.31205842
0.35532463,0.67609084,0.39371392
0.5929041,0.4647997,0.46517298
0.19871494,0.20501503,0.26288512
0.46112648,0.42188504,0.55247116
0.30927482,0.34709865,0.38455465
0.4354599,0.47673804,0.44470242
0.2691599,0.4514514,0.31184644
0.24859962,0.628088,0.3453856
0.42320842,0.33199698,0.31165096
0.5589021,0.5357286,0.44849005
0.36004472,0.4321196,0.35435155
0.10091721,0.31916857,0.20101497
0.29996592,0.38796067,0.2927606
0.24210447,0.29648685,0.32156783
0.269294,0.24774821,0.3393054
0.7034805,0.5739138,0.5910556
0.31934753,0.3280323,0.33611032
0.29252297,0.3159002,0.2513821
0.27536833,0.27940395,0.36450818
0.209156,0.27618894,0.49696013
0.15518078,0.27851018,0.55187553
0.17869326,0.16181348,0.51869667
0.12385621,0.16581948,0.011922727
0.33800015,0.4024003,0.20609815
0.25493369,0.21724772,0.15253603
0.3797745,0.21345158,0.2191127
0.19797838,0.20896621,0.15598738
0.22853705,0.36716515,0.18745217
0.07173584,0.4505251,0.19012746
0.07856064,0.104099564,0.045074463
0.1835717,0.17652066,0.19356634
0.1208042,0.16229746,0.15526338
0.05102911,0.2450629,0.23160502
0.025409494,0.34035128,0.3010091
0.12394107,0.33358762,0.35183555
0.13474143,0.29095834,0.29686674
0.29531127,0.12746124,0.152037
0.19984382,0.14389257,0.06023021
0.25764033,0.30688286,0.20601161
0.12135819,0.26138988,0.20402552
-0.004562445,0.1764709,0.19649562
0.06724264,0.1559549,0.3673917
0.1805267,0.23420317,0.35180363
0.40959913,0.46233207,0.29620966
0.6084152,0.5360522,0.39529803
0.57527864,0.54295063,0.4301313
0.7662753,0.71583724,0.6417306
0.94207376,0.94537365,0.7626565
0.7581833,0.94587004,0.8086743
0.6869099,0.96602917,0.7525191
0.71105254,0.6115137,0.55734605
0.7038902,0.68382,0.578683
0.483415,0.48874107,0.5132365
0.40212464,0.4935201,0.47239155
0.37623814,0.6489399,0.44110373
0.4915154,0.87069964,0.42411157
0.50911885,0.8760818,0.38596794
0.248568,0.15492679,0.10982235
0.25606024,0.4761203,0.26696026
-0.00018465519,0.3512764,0.10217208
0.19029129,0.45811808,0.26227218
0.08970828,0.38045266,0.24829535
0.13588274,0.42507502,0.20930451
0.18293124,0.56157726,0.1443591
0.6111001,0.5462861,0.44179127
0.4188189,0.47664487,0.36476812
0.3798313,0.4160545,0.3622091
0.48399073,0.6280834,0.46488622
0.44995832,0.64858806,0.36450586
0.35827374,0.6757976,0.2994534
0.43719083,0.70837986,0.29359367
0.4315976,0.39509588,0.42044142
0.43681264,0.49423182,0.51116294
0.09353607,0.26532632,0.34607312
0.101533026,0.30519968,0.37573013
0.21956867,0.37057918,0.41188017
0.30746627,0.46762878,0.37992063
0.32491955,0.61298114,0.30846074
0.7624835,0.64848465,0.69760245
0.6804258,0.7135891,0.65038204
0.4682294,0.6193294,0.51633674
0.3828988,0.5650009,0.35553303
0.42086643,0.757738,0.41535637
0.24017948,0.6941396,0.37254453
0.3311011,0.734885,0.47951618
0.40033892,0.3178978,0.28143165
0.2665783,0.32347664,0.17679396
-0.03575629,0.14660212,0.038810447
0.1361909,0.39144078,0.16495608
0.06283273,0.483355,0.14127211
-0.034235485,0.35702547,0.15663105
0.05333238,0.3245958,0.27015007
0.35247973,0.1900171,0.32589063
0.071259946,0.029995894,0.13543981
0.08215918,0.12968825,0.06846968
0.03977152,0.22027847,0.008954177
-0.029571772,0.22821182,-0.031883962
-0.0010371953,0.34038627,0.016508495
-0.027871743,0.29664338,0.07403798
0.7106832,0.56234246,0.5396285
0.9392884,0.8598344,0.8586455
0.44359437,0.49705818,0.42008212
0.5543773,0.8609912,0.37395045
0.44484162,0.8269663,0.34916893
0.4240391,0.7438407,0.3951377
0.5178013,0.92724687,0.5026156
0.6721183,0.52149856,0.5961512
0.32210556,0.3515151,0.40896952
0.6017499,0.6022825,0.5165291
0.47915614,0.6076802,0.3208732
0.40819862,0.6815352,0.40182188
0.4101257,0.6836941,0.45991594
0.556882,0.8224601,0.4317412
0.87399805,0.7471683,0.6927815
0.9373584,0.79700863,0.91661435
0.60651654,0.64519334,0.82735866
0.58683985,0.8371161,0.7800885
0.77432024,1.1286814,0.96308094
0.8465451,1.085874,0.9597712
0.8085529,1.0393834,0.84733516
0.46512902,0.39273638,0.34328634
0.44152507,0.45597306,0.31130666
0.2687186,0.5401428,0.2534885
0.21374458,0.48842788,0.3325747
0.23282367,0.6420007,0.3444901
0.46948975,0.911633,0.66278225
0.25246477,0.7670168,0.3858207
0.8022131,0.6349709,0.7731311
0.8590077,0.6540132,0.9238498
0.78876674,0.73962957,0.991019
0.43708092,0.54955554,0.66912067
0.5641805,0.5662599,0.65126985
0.6363759,0.7720662,0.59759
0.49433523,0.7815746,0.4668385
0.11064639,0.1095148,0.06528184
-0.017939147,-0.07861431,-0.011192216
-0.013727836,-0.13625734,0.14558426
-0.023058768,-0.12371182,0.21232216
-0.03980179,-0.27724376,0.21198733
-0.056322217,-0.10808987,0.25151157
-0.082276404,-0.03655553,0.23578954
0.5087757,0.51206696,0.42801028
0.7253177,0.625257,0.6109478
0.71536577,0.65404725,0.47620952
0.724946,0.64273274,0.519018
0.46221328,0.48588657,0.46975842
0.5262159,0.65048957,0.54159516
0.48583394,0.67504203,0.44531348
0.49153835,0.35771507,0.35662445
0.41489875,0.36269882,0.39197177
0.36681047,0.45519188,0.51550007
0.20914546,0.6438698,0.37241772
0.16156992,0.7895126,0.37001958
0.11976253,0.7368067,0.3453443
0.2280148,0.86415493,0.27054346
0.5501239,0.4413042,0.3788292
0.7695447,0.60451597,0.64019614
0.47337234,0.4718155,0.4864075
0.8552158,0.82049763,0.80164605
0.7932332,0.7530461,0.7478054
0.48532343,0.5823918,0.3526884
0.587451,0.766298,0.41507116
0.3358255,0.24125403,0.2451501
0.33938074,0.19851035,0.2628411
0.34378698,0.10461829,0.26605383
0.4862191,0.3032806,0.51101977
0.33371794,0.29777354,0.38826638
0.3481599,0.39557236,0.3967062
0.19680682,0.38222012,0.29809043
0.4153488,0.3573386,0.40401205
0.55740845,0.51073796,0.5997145
0.97025603,0.87469983,0.9253623
0.66022587,0.7078247,0.8058812
0.80903935,0.83991516,0.97309566
0.75002766,0.9379778,0.9709151
0.75322676,0.9814788,0.8999448
0.66406673,0.48507357,0.50003695
0.35667002,0.18434285,0.31009582
0.31859535,0.26789063,0.3582986
0.33862886,0.52917385,0.30596
0.30185536,0.5950842,0.24594402
0.32438135,0.69422257,0.23769031
0.45543292,0.84378034,0.39450762
0.058949567,-0.0029759575,-0.029173696
0.31935278,0.15629527,0.24184811
0.20627886,0.08898344,0.081403375
0.16036513,0.2300733,0.17699632
0.032166764,0.356849,0.17718868
0.087276235,0.47908586,0.28003147
0.17430457,0.6819987,0.40303203
0.50830346,0.39571005,0.40307063
0.2690322,0.3313544,0.2888483
0.47077736,0.59765655,0.5261125
0.42189538,0.5556662,0.61625695
0.5234413,0.80530274,0.6208492
0.5799793,0.9778726,0.449054
0.5144169,1.0506995,0.400196
0.9143344,0.7290753,0.72182566
0.6949554,0.6459396,0.62555224
0.40683421,0.45309973,0.3945413
0.6493906,0.5605035,0.49355486
0.60076344,0.6538708,0.45593658
0.46167284,0.72829044,0.4491975
0.49600583,0.9093316,0.498686
0.5671822,0.24686725,0.43259886
0.464225,0.2762305,0.3581133
0.46504223,0.44487658,0.4330077
0.4591926,0.504616,0.5442762
0.3107823,0.5409974,0.39448175
0.4089977,0.8580896,0.35829765
0.47369608,0.88139534,0.35710332
0.54250073,0.46957153,0.57809097
0.47558013,0.4489224,0.5607595
0.45049667,0.50094277,0.5224611
0.42030272,0.6573788,0.4632841
0.22281626,0.5168229,0.30293545
0.19406676,0.6331043,0.38128665
0.38013512,0.7418049,0.56943053
0.3845615,0.34407943,0.33915776
0.06290146,0.12870616,0.13769543
-0.13375244,-0.054481156,0.03932248
0.082558125,0.25568515,0.113125
0.0063080564,0.23263173,0.1663609
-0.043086194,0.3067993,0.15391596
-0.054071613,0.33252233,0.12780638
0.38513082,0.27098972,0.27250677
0.54239744,0.43427497,0.31071153
0.58558524,0.71199274,0.38101584
0.34590673,0.5408067,0.23988156
0.38636678,0.6225283,0.23232076
0.53097314,0.6746502,0.31815296
0.48358768,0.6868993,0.30439517
0.69539833,0.48591992,0.5370423
0.64033335,0.58926415,0.5696849
0.2525537,0.3724959,0.31536368
0.30665052,0.5110872,0.3579798
0.3786983,0.6304007,0.40534368
0.2352075,0.522414,0.27106938
0.29156864,0.47866192,0.36434382
0.8212832,0.664068,0.68795615
0.56223047,0.4927501,0.49830508
0.5620413,0.5191695,0.44933113
0.49498695,0.5839951,0.38428143
0.47507685,0.6453344,0.38756445
0.44131428,0.62790114,0.5053701
0.36040393,0.5973671,0.5330495
0.54345167,0.44093224,0.42821762
0.68026215,0.51609397,0.5872756
0.44180778,0.41567457,0.49989352
0.33186814,0.5171138,0.44192925
0.34524173,0.6776966,0.41799763
0.28422302,0.61174834,0.33384952
0.34089658,0.71151316,0.2652996
0.49911034,0.29375896,0.46897343
0.57821745,0.4452867,0.6109037
0.33621827,0.2455443,0.5384923
0.15802445,0.16376716,0.47981665
0.234739,0.2453295,0.5174346
0.29444382,0.20829806,0.63850886
0.2909632,0.29103547,0.615936
0.7353313,0.5220143,0.715535
0.47808903,0.29431123,0.47412744
0.73359406,0.4709159,0.6711217
0.5484897,0.37238485,0.58466786
0.3692448,0.4029883,0.50158453
0.5362464,0.6968982,0.6266665
0.43618366,0.66757137,0.47280136
0.39194208,0.28769428,0.3857288
0.61117697,0.59052587,0.5543919
0.67752993,0.7537763,0.6597896
0.29616553,0.4049202,0.41343555
0.20586616,0.35110453,0.30421183
0.35720405,0.48491243,0.45563993
0.22145563,0.4424654,0.35153976
0.5467113,0.38510054,0.47744152
0.41370434,0.3466909,0.44514647
0.34533948,0.53331494,0.38493612
0.23353863,0.57734203,0.33322135
0.4175784,0.8256314,0.40885693
0.26255044,0.6488779,0.36149862
0.19058207,0.69784796,0.37720117
0.29504323,0.22105478,0.14076087
0.37936717,0.46627986,0.30923098
0.2492994,0.44104382,0.27867225
0.32911938,0.5830168,0.3286279
0.17464793,0.5081235,0.3270094
0.26459843,0.56062925,0.43913877
0.35122707,0.52032685,0.46310848
0.48269755,0.4171011,0.39497885
0.2945371,0.35489234,0.30188337
0.13333729,0.2587997,0.18784021
0.07269644,0.2323752,0.16118264
0.32308182,0.42910308,0.2669427
0.0457193,0.2779548,0.19104564
0.14420518,0.31073546,0.28262028
0.04394792,-0.017148262,0.04439926
0.26499033,0.2309719,0.2193449
-0.0793628,0.08385406,0.0065003317
-0.018761683,0.1372742,0.06134943
0.0151142925,0.18095623,0.19062749
-0.13624722,0.22014506,0.2203788
-0.08500215,0.22015095,0.20176177
-0.010733157,0.016970742,-0.017797587
0.106515534,0.11168618,0.09520312
0.0254904,0.10179498,0.06211468
-0.01939473,0.056424998,0.18615073
-0.007352125,0.25744587,0.24772385
0.044496384,0.29255837,0.26184526
0.055464286,0.17758921,0.22634345
0.6914482,0.59755194,0.5865546
0.58772033,0.620104,0.49214154
0.54611474,0.55222243,0.40400216
0.40798154,0.50577617,0.29127482
0.39781308,0.49495658,0.38980842
0.37984237,0.42109603,0.38811496
0.32553506,0.45079565,0.32692677
0.30485055,0.28238145,0.36612514
0.051378567,0.031503722,0.11456209
0.020564726,0.05722972,0.16158907
0.002333846,0.10969096,0.2824739
0.04546721,0.032528535,0.33665136
-0.07631772,-0.1408271,0.34345746
-0.01308462,-0.10758302,0.37926826
0.21437758,0.24936584,0.20108934
0.35090506,0.3511768,0.27152625
0.27129683,0.25738043,0.36333284
0.41169873,0.41672695,0.54839486
0.20649856,0.4652713,0.39407858
0.33829486,0.6628196,0.30139992
0.28656822,0.6440073,0.23945452
0.20622984,0.1472022,0.1482879
0.53787917,0.55593514,0.3637291
0.30271298,0.41039097,0.2823663
0.117916726,0.3159663,0.13685338
0.2954482,0.44018182,0.26470444
0.14506033,0.38657248,0.21705875
0.17312685,0.22370891,0.24049996
0.3254065,0.29471028,0.31958714
0.40263522,0.29924762,0.47507936
0.250188,0.19933218,0.37259933
0.5157362,0.46065223,0.47902557
0.56861055,0.5878672,0.53907806
0.4075759,0.43422002,0.31569237
0.48132992,0.5704938,0.38121438
0.26163495,0.21962398,0.25982115
-0.03436376,0.054976672,0.1158691
0.10516663,0.14118002,0.1558571
0.06622025,0.03320086,0.15712187
0.026527781,-0.0016787034,0.19537783
0.055300314,0.044298574,0.21066019
0.093320906,0.1609554,0.31207997
0.3721056,0.24287492,0.34369045
0.056787558,-0.048404954,0.13800411
0.13439888,-0.034986004,0.17617306
0.17741114,0.16009583,0.18939616
0.0116850585,0.097047634,0.07997843
-0.07771223,0.09015926,0.024476161
0.116411984,0.13510993,0.1674935
0.39271444,0.38028803,0.2242594
0.18727484,0.38692844,0.15557031
0.18021286,0.36546674,0.32166046
0.24090952,0.4353321,0.28156558
0.13064069,0.41815624,0.19060405
0.079873376,0.4972459,0.23742014
0.29517817,0.586975,0.33370164
0.85805726,0.6843742,0.7210276
1.396359,1.2691123,1.4137807
1.0536618,0.97724265,1.1352359
0.76449764,0.8467823,0.71382487
0.5539882,0.8208713,0.43836975
0.5858038,0.9285374,0.4548013
0.64847785,0.97247803,0.38122198
0.04791285,-0.059612013,0.06359703
-0.09337454,-0.23412126,0.006105764
0.059024192,-0.14863256,0.11716371
0.057825044,-0.13745019,0.25495815
0.084950686,-0.07083138,0.3642119
-0.07351612,-0.04947883,0.29241621
-0.009597782,0.077410564,0.26249495
0.35430044,0.19240524,0.317168
0.391369,0.2619957,0.29775435
0.4658399,0.54013556,0.3160757
0.3530647,0.5646597,0.12786846
0.2968746,0.5749769,0.14339498
0.42230368,0.8020903,0.23152539
0.3411655,0.77045757,0.25586542
0.4560318,0.40346408,0.38604012
0.27978966,0.28873473,0.35945287
0.12784988,0.29536927,0.35095996
0.066063136,0.3054835,0.3635306
0.18548411,0.418231,0.47285628
0.09779588,0.43115807,0.40217707
0.076396994,0.4989022,0.32895008
0.55649287,0.3707388,0.35010558
0.18856248,0.13953353,0.13760899
0.23686785,0.18754658,0.17780724
0.3725006,0.52483046,0.28550008
0.33822876,0.6382655,0.32720277
0.42483777,0.6902418,0.3597786
0.6464197,0.83590627,0.4812121
0.28314832,0.16150531,0.20220578
0.53020585,0.4310845,0.35625476
0.54289633,0.67191136,0.45694903
0.4400389,0.7846174,0.50366527
0.33316636,0.7608838,0.33768058
0.28442702,0.78428006,0.2405756
0.55064553,1.0063759,0.34946695
0.43881655,0.46342248,0.3965238
0.19291884,0.27779952,0.07843807
0.0916089,0.24995661,0.09589475
0.054874197,0.32467958,0.26048288
0.11286106,0.39695922,0.27922758
0.077796675,0.40518975,0.24161667
-0.07750701,0.4528011,0.19111347
0.01147747,-0.07477487,0.038282655
0.05044169,-0.13963398,0.0454819
-0.0042955987,-0.14846084,0.0058239717
0.09306964,-0.017967725,0.030768054
0.106010094,-0.0063030366,0.17066014
0.16319486,-0.04000809,0.22324073
0.15583518,-0.10696935,0.4264991
0.27248538,0.21949509,0.11021701
0.6412115,0.66714764,0.34408465
0.67472696,0.8898525,0.44899562
0.38677847,0.8246136,0.3191236
0.38652316,0.93950397,0.35721925
0.557435,1.1382393,0.4108902
0.50379187,1.0209713,0.27635622
-0.09397111,-0.123302035,-0.054008722
0.10145533,-0.020598149,0.063362874
0.080336295,-0.09518552,0.060084507
-0.07199993,-0.18759227,0.17777874
-0.03894656,-0.22138558,0.2516603
0.09476172,-0.02717662,0.32955885
0.06366634,-0.048307993,0.30170044
0.4913771,0.28749448,0.39460468
0.546641,0.41941896,0.41427287
0.52582514,0.5980444,0.47902086
0.4569061,0.6780162,0.3538956
0.4758333,0.90869004,0.4896544
0.4584054,1.0087527,0.5152362
0.37004417,0.98659694,0.44229838
0.9398235,0.7642026,0.8569303
0.77834266,0.7657561,0.94930226
0.4820561,0.5644628,0.6613115
0.7161353,0.72833574,0.7497986
0.9586917,0.9020565,0.94768155
0.6613132,0.6634267,0.68989354
0.7436121,0.8587748,0.5887851
0.32583842,0.28081787,0.29592845
0.14951235,0.26704228,0.23278192
-0.18132898,0.0045469496,0.23486713
-0.11653582,0.032131106,0.31738198
-0.075336136,0.015584227,0.31005272
-0.11053055,-0.0014844947,0.31513324
-0.0043733455,-0.07276783,0.3207291
0.33396795,0.30342638,0.32406858
0.2878282,0.4070831,0.2615593
-0.027402095,0.17620784,0.10081426
0.16017559,0.36214983,0.20946285
0.19259492,0.29862216,0.19975264
0.22332463,0.4439228,0.20931892
0.18083575,0.43348843,0.14602335
0.23618034,0.114253454,0.22342162
0.6167518,0.5361424,0.5265302
0.6245192,0.7003268,0.6492252
0.5680872,0.7256327,0.6698841
0.5337814,0.8330939,0.568774
0.64317983,0.9690826,0.49439314
0.7355925,1.1631882,0.603912
0.849143,0.7203361,0.7037534
0.9809269,0.9861571,0.96977144
